geneID,gene.width,intron_width,recombination,POE
LOC107965489,29077,25899,23.59,FALSE
LOC107965494,1472,72,20.11,FALSE
LOC107965500,1206,217,2.98,FALSE
LOC107965502,7422,5810,NA,FALSE
LOC107965504,1300,253,NA,FALSE
LOC107965506,987,131,NA,FALSE
LOC107965508,1331,86,25.8,FALSE
LOC107965509,1382,1029,NA,FALSE
LOC107965519,6861,3805,NA,FALSE
LOC107965520,3153,81,NA,FALSE
LOC107965522,25280,23925,NA,FALSE
LOC107965530,993,503,NA,FALSE
LOC107965532,1315,202,15.26,FALSE
LOC107965534,1514,778,7.585,FALSE
LOC107965541,9269,5278,NA,FALSE
LOC107965550,17293,16482,NA,FALSE
LOC107965557,2033,591,43.77,FALSE
LOC107965562,15558,14596,12.11,FALSE
LOC107965564,781,290,38.54,FALSE
LOC107965565,3106,513,NA,FALSE
LOC107965567,5699,1281,NA,FALSE
LOC107965571,945,373,17.05,FALSE
LOC107965573,1241,389,NA,FALSE
LOC107965577,665,NA,6.04,FALSE
LOC107965578,3489,75,NA,FALSE
LOC107965582,25902,17459,NA,FALSE
LOC107965583,6174,2271,NA,FALSE
LOC107965593,1016,619,NA,FALSE
LOC107965595,1728,60,NA,FALSE
LOC107965596,1546,1041,NA,FALSE
LOC107965597,232,NA,39.87,FALSE
LOC107965598,363,100,NA,FALSE
LOC107965599,5296,3254,NA,FALSE
LOC107965601,3015,NA,37.22,FALSE
LOC107965604,1778,1566,NA,FALSE
LOC107965606,1391,740,NA,FALSE
LOC107965607,17386,15955,NA,FALSE
LOC107965608,1728,325,37.8,FALSE
LOC107965612,2276,158,NA,FALSE
LOC107965614,3304,2406,NA,FALSE
LOC107965615,1124,268,NA,FALSE
LOC107965616,1365,844,NA,FALSE
LOC107965618,1267,674,NA,FALSE
LOC107965622,3083,2457,NA,FALSE
LOC107965624,5303,64,NA,FALSE
LOC107965626,365,117,NA,FALSE
LOC107965630,3435,364,10.99,FALSE
LOC107965631,4159,210,NA,FALSE
LOC107965634,12964,9712,NA,FALSE
LOC107965636,3763,2760,NA,FALSE
LOC107965637,1164,173,NA,FALSE
LOC107965656,1931,603,0,FALSE
LOC107965657,2444,595,22.85,FALSE
LOC107965658,1104,469,NA,TRUE
LOC107965660,36371,35020,NA,FALSE
LOC107965668,4105,387,NA,FALSE
LOC107965670,1514,263,0,FALSE
LOC107965671,341,96,NA,FALSE
LOC107965672,597,154,10.78,FALSE
LOC107965674,910,282,8.33,FALSE
LOC107965675,1856,270,NA,FALSE
LOC107965676,10108,8270,NA,FALSE
LOC107965678,4097,2783,NA,TRUE
LOC107965683,21581,14835,NA,FALSE
LOC107965687,1766,380,18.94,FALSE
LOC107965692,6304,3324,23.276,FALSE
LOC107965694,1110,689,NA,FALSE
LOC107965697,1394,66,NA,FALSE
LOC107965700,1428,607,NA,FALSE
LOC107965701,1758,100,NA,FALSE
LOC107965703,2057,174,NA,FALSE
LOC107965704,1054,704,NA,FALSE
LOC107965706,7809,7027,0,TRUE
LOC107965713,612,265,NA,FALSE
LOC107965714,551,107,NA,FALSE
LOC107965716,48482,47394,NA,FALSE
LOC107965722,12410,9685,41.35,FALSE
LOC107965723,1206,322,NA,FALSE
LOC107965724,2687,429,NA,FALSE
LOC107965725,1757,820,NA,FALSE
LOC107965727,4810,2722,NA,FALSE
LOC107965746,2801,1056,33.51,FALSE
LOC107965749,15381,13498,11.9,FALSE
LOC107965750,2422,1910,NA,FALSE
LOC107965751,3082,2428,10.71,FALSE
LOC107965752,448,106,NA,FALSE
LOC107965756,257664,255369,10.78,TRUE
LOC107965760,5815,4586,0,FALSE
LOC107965761,18565,16278,0,FALSE
LOC107965763,1253,643,33.51,FALSE
LOC107965773,1802,1200,33.51,FALSE
LOC107965774,29974,28504,0.27,FALSE
LOC107965775,993,656,5.17,FALSE
LOC107965778,2851,1594,NA,FALSE
LOC107965780,4513,3925,NA,FALSE
LOC107965783,2018,1829,NA,FALSE
LOC107965787,6105,4434,NA,FALSE
LOC107965788,7323,6596,5.36,FALSE
LOC107965793,2341,1668,NA,FALSE
LOC107965795,31035,28920,0,FALSE
LOC107965799,87448,86212,25.05,FALSE
LOC107965800,118,NA,NA,FALSE
LOC107965801,2287,1844,9.12,FALSE
LOC107965803,1846,1219,NA,FALSE
LOC107965805,624,83,NA,FALSE
LOC107965807,563,86,NA,FALSE
LOC107965808,903,331,NA,FALSE
LOC107965814,7501,5270,33.51,FALSE
LOC107965817,7731,7025,2.21,FALSE
LOC107965822,4259,471,NA,FALSE
LOC107965825,1346,207,16.4,FALSE
LOC107965826,5861,4637,NA,FALSE
LOC107965827,1784,1166,2.21,FALSE
LOC107965828,4401,2773,17.4,FALSE
LOC107965829,1156,407,NA,FALSE
LOC107965832,1889,1106,NA,FALSE
LOC107965838,1137,216,16.9,FALSE
LOC107965854,3848,2959,21.19,FALSE
LOC107965859,8642,4378,NA,FALSE
LOC107965873,2505,80,NA,FALSE
LOC107965883,70742,69215,NA,FALSE
LOC107965891,645,167,12.32,FALSE
LOC107965915,1112,68,NA,FALSE
LOC107965922,882,355,NA,FALSE
LOC107965926,1072,76,NA,FALSE
LOC107965930,3449,202,NA,FALSE
LOC107965941,825,111,NA,FALSE
LOC107965950,4121,3112,33.51,FALSE
LOC107965965,2241,160,NA,FALSE
LOC107965980,191,81,NA,FALSE
LOC107966025,1813,364,2.33,FALSE
LOC107966034,2559,1479,10.78,FALSE
LOC107966040,1092,343,22.82,FALSE
LOC107966041,1904,1442,NA,TRUE
LOC107966043,79280,78864,NA,FALSE
LOC107966044,535,93,NA,FALSE
LOC107966045,4917,2590,NA,FALSE
LOC107966047,5333,1909,22.07333333,FALSE
LOC107966049,11613,8498,13.09333333,FALSE
LOC107966050,2711,936,28.51,FALSE
LOC107966053,7555,5074,15.23,FALSE
LOC107966054,820,116,NA,FALSE
LOC107966055,1367,467,7.03,FALSE
LOC107966060,3558,1244,NA,FALSE
LOC107966061,7500,81,NA,FALSE
LOC107966062,1647,409,13.49,FALSE
LOC107966069,2058,954,NA,FALSE
LOC107966071,3392,947,NA,FALSE
LOC107966072,2166,62,NA,FALSE
LOC107966074,398,NA,30.18,FALSE
LOC107966085,1044,204,30.11,FALSE
LOC107966086,1794,192,41.35,FALSE
LOC107966087,1319,437,25.79,FALSE
LOC107966088,12206,11293,NA,FALSE
LOC107966089,4935,4302,NA,FALSE
LOC107966095,3415,3039,NA,FALSE
LOC107966098,9231,6423,NA,FALSE
LOC107966099,10192,9185,NA,FALSE
LOC107966100,2879,2248,NA,FALSE
LOC107966102,3109,1494,NA,FALSE
LOC107966103,4515,67,NA,TRUE
LOC107966105,1250,287,NA,FALSE
LOC107966106,5412,1165,NA,FALSE
LOC107966112,6490,3286,NA,FALSE
LOC107966113,17746,16272,NA,FALSE
LOC107966114,13765,10694,NA,FALSE
LOC107966117,1313,NA,20.92,FALSE
LOC112935903,3162,1479,11.58,FALSE
LOC112939925,3426,1663,10.67,FALSE
LOC113218516,1003,NA,1.43,FALSE
LOC113218517,3441,NA,4.49,FALSE
LOC113218518,661,225,29.28,FALSE
LOC113218519,2897,730,8.62,FALSE
LOC113218520,1647,86,26.63,FALSE
LOC113218521,5091,431,85.51,FALSE
LOC113218522,1839,328,14.75,FALSE
LOC113218523,35725,28960,16.35,FALSE
LOC113218524,1240,129,9.46,FALSE
LOC113218525,7305,2482,NA,FALSE
LOC113218526,7120,5377,NA,FALSE
LOC113218527,2425,743,NA,FALSE
LOC113218528,8533,6005,NA,FALSE
LOC113218529,14808,9647,NA,FALSE
LOC113218530,6415,3148,36.9,FALSE
LOC113218531,2618,891,35.03,FALSE
LOC113218532,2098,179,NA,FALSE
LOC113218533,2197,686,20.14,FALSE
LOC113218534,1693,378,3.74,FALSE
LOC113218535,6989,150,NA,FALSE
LOC113218536,1579,107,NA,FALSE
LOC113218537,3057,615,38.97,TRUE
LOC113218538,2024,NA,28.47,FALSE
LOC113218539,3634,1933,0.683333333,FALSE
LOC113218540,7095,6405,44.05,FALSE
LOC113218541,478,NA,23.97,FALSE
LOC113218542,3986,278,NA,FALSE
LOC113218543,2928,641,62.02666667,FALSE
LOC113218544,1053,NA,38.81,FALSE
LOC113218545,4290,348,51.13,FALSE
LOC113218546,871,311,9.73,FALSE
LOC113218547,12158,8292,NA,FALSE
LOC113218548,38804,29304,22.91,FALSE
LOC113218549,37213,34169,NA,FALSE
LOC113218550,1164,74,29.7,FALSE
LOC113218551,4826,3513,35.72,FALSE
LOC113218552,67934,59258,NA,FALSE
LOC113218553,6614,6185,NA,FALSE
LOC113218554,4049,NA,19.8,FALSE
LOC113218555,10446,6896,26.67,FALSE
LOC113218556,2374,613,13.34,FALSE
LOC113218557,1999,935,NA,FALSE
LOC113218558,3892,2727,10.75,FALSE
LOC113218559,2298,NA,23.48,FALSE
LOC113218560,1891,741,17.4,FALSE
LOC113218561,8766,5822,26.98,FALSE
LOC113218562,3155,1347,3.41,FALSE
LOC113218563,1490,512,16.27,FALSE
LOC113218564,9156,7997,NA,FALSE
LOC113218565,4228,1828,24.41,FALSE
LOC113218566,1970,264,7.16,FALSE
LOC113218567,372377,369969,4.53375,FALSE
LOC113218568,4719,1310,10.18,FALSE
LOC113218569,6981,3319,5.85,FALSE
LOC113218570,1102,241,9.81,FALSE
LOC113218571,4446,1891,17.55,FALSE
LOC113218572,1370,811,7.42,FALSE
LOC113218573,584,103,NA,TRUE
LOC113218574,1336,231,24.32,FALSE
LOC113218575,1819,553,30.8,FALSE
LOC113218576,864,NA,22.08,FALSE
LOC113218577,27422,26831,NA,FALSE
LOC113218578,1715,407,NA,FALSE
LOC113218579,2139,1025,41.19,FALSE
LOC113218580,4312,1649,5.92,FALSE
LOC113218581,90058,86651,NA,FALSE
LOC113218582,2140,1472,14.35,FALSE
LOC113218583,2983,1511,NA,FALSE
LOC113218584,5109,3391,NA,FALSE
LOC113218585,412,272,NA,FALSE
LOC113218586,745,138,19.39,FALSE
LOC113218587,2907,2491,NA,FALSE
LOC113218588,2491,1704,NA,FALSE
LOC113218589,21580,98,NA,FALSE
LOC113218590,924,279,25.39,FALSE
LOC113218591,2359,93,NA,FALSE
LOC113218592,711,458,NA,FALSE
LOC113218593,546,66,NA,FALSE
LOC113218594,2613,500,29.03,FALSE
LOC113218595,984,174,11.66,FALSE
LOC113218596,7113,71,NA,FALSE
LOC113218597,4341,803,36.7,FALSE
LOC113218598,100655,99025,NA,TRUE
LOC113218599,29967,28027,0.19,FALSE
LOC113218600,858,187,NA,FALSE
LOC113218601,8342,124,NA,FALSE
LOC113218602,2149,481,20.73,FALSE
LOC113218603,4690,2492,NA,FALSE
LOC113218604,2076,1471,4.38,FALSE
LOC113218605,7264,3449,34.54,FALSE
LOC113218606,4685,2630,NA,FALSE
LOC113218607,2160,1191,NA,FALSE
LOC113218608,1215,216,NA,FALSE
LOC113218609,335,NA,40.16,FALSE
LOC113218610,9021,3792,NA,FALSE
LOC113218611,5253,173,NA,FALSE
LOC113218612,673,84,NA,FALSE
LOC113218616,5429,371,11.99,FALSE
LOC113218617,2221,1627,NA,TRUE
LOC113218618,443,NA,20.58,FALSE
LOC113218619,2746,56,NA,FALSE
LOC113218620,3153,1533,NA,FALSE
LOC113218622,6466,5888,NA,FALSE
LOC113218623,1321,785,25.97,FALSE
LOC113218624,2429,1370,NA,FALSE
LOC113218625,37749,36341,NA,FALSE
LOC113218626,857,234,NA,FALSE
LOC113218627,1130,NA,25.37,FALSE
LOC113218628,1054,211,NA,FALSE
LOC113218629,13819,12139,NA,FALSE
LOC113218630,638,88,29.29,FALSE
LOC113218631,1986,89,NA,FALSE
LOC113218632,9138,111,NA,FALSE
LOC113218633,4927,674,NA,FALSE
LOC113218634,8806,57,NA,FALSE
LOC113218635,4180,NA,26.12,FALSE
LOC113218636,4444,3717,26.17,FALSE
LOC113218637,1016,284,NA,FALSE
LOC113218638,1054,632,14.77,FALSE
LOC113218639,1428,574,13.14,FALSE
LOC113218640,4862,4229,20.54,FALSE
LOC113218641,95777,94334,NA,FALSE
LOC113218642,1158,313,NA,FALSE
LOC113218643,754,184,NA,FALSE
LOC113218644,599,249,NA,FALSE
LOC113218645,769,219,NA,FALSE
LOC113218646,2779,480,NA,FALSE
LOC113218647,7486,2507,19.55,FALSE
LOC113218648,1852,104,NA,FALSE
LOC113218649,1711,1028,NA,FALSE
LOC113218650,6119,2556,21.22,FALSE
LOC113218651,2130,69,NA,FALSE
LOC113218652,305,NA,25.05,FALSE
LOC113218653,1743,187,25.05,FALSE
LOC113218654,1780,709,NA,FALSE
LOC113218655,1740,90,NA,FALSE
LOC113218656,3412,2613,NA,FALSE
LOC113218657,1280,654,NA,FALSE
LOC113218658,30338,23530,NA,FALSE
LOC113218659,2793,601,26.95,FALSE
LOC113218660,12781,8698,NA,FALSE
LOC113218661,910,397,NA,FALSE
LOC113218662,5436,2422,35.92,FALSE
LOC113218663,4689,4418,NA,FALSE
LOC113218664,9861,6835,25.05,FALSE
LOC113218665,3347,2303,39.37,FALSE
LOC113218666,6217,5966,NA,FALSE
LOC113218667,393,92,NA,FALSE
LOC113218668,6722,6429,NA,FALSE
LOC113218669,1317,280,NA,FALSE
LOC113218670,2557,169,15.67,FALSE
LOC113218671,2752,1535,NA,FALSE
LOC113218672,697,163,20.44,FALSE
LOC113218673,2914,1649,NA,FALSE
LOC113218674,579,138,NA,FALSE
LOC113218675,3240,58,NA,FALSE
LOC113218676,2702,357,NA,FALSE
LOC113218677,118,NA,NA,FALSE
LOC113218678,118,NA,NA,FALSE
LOC113218679,118,NA,NA,FALSE
LOC113218680,118,NA,NA,FALSE
LOC113218681,118,NA,NA,FALSE
LOC113218682,118,NA,NA,FALSE
LOC113218683,118,NA,NA,FALSE
LOC113218684,118,NA,NA,FALSE
LOC113218685,118,NA,NA,FALSE
LOC113218686,118,NA,NA,FALSE
LOC113218687,118,NA,NA,FALSE
LOC113218688,118,NA,NA,FALSE
LOC113218689,118,NA,NA,FALSE
LOC113218690,118,NA,NA,FALSE
LOC113218691,118,NA,NA,FALSE
LOC113218692,118,NA,NA,FALSE
LOC113218693,118,NA,NA,FALSE
LOC113218694,118,NA,NA,FALSE
LOC113218695,118,NA,NA,FALSE
LOC113218696,118,NA,NA,FALSE
LOC113218697,118,NA,NA,FALSE
LOC113218698,118,NA,NA,FALSE
LOC113218699,119,NA,NA,FALSE
LOC113218701,148,NA,NA,FALSE
LOC113218702,120,NA,NA,FALSE
LOC113218703,106,NA,NA,FALSE
LOC113218704,129,NA,NA,FALSE
LOC113218705,118,NA,NA,FALSE
LOC113218706,118,NA,NA,FALSE
LOC113218708,1824,700,NA,FALSE
LOC113218709,2208,511,20.99,FALSE
LOC113218710,381,99,NA,FALSE
LOC113218711,4564,964,NA,FALSE
LOC113218712,3246,2671,10.81,FALSE
LOC113218713,1471,845,28.75,FALSE
LOC113218714,3749,69,30.12,FALSE
LOC113218715,531,169,NA,FALSE
LOC113218716,806,91,7.13,FALSE
LOC113218717,482,169,NA,FALSE
LOC113218718,1047,331,NA,FALSE
LOC113218719,2004,NA,27.01,FALSE
LOC113218720,4381,69,NA,FALSE
LOC113218721,614,99,NA,FALSE
LOC113218722,3840,769,NA,FALSE
LOC113218723,33725,27756,17.51,FALSE
LOC113218724,6373,1211,NA,FALSE
LOC113218725,53310,50699,NA,FALSE
LOC113218726,836,93,NA,FALSE
LOC113218727,1577,166,NA,FALSE
LOC113218728,2561,1473,NA,FALSE
LOC113218729,14980,315,NA,FALSE
LOC113218730,3308,382,27.2,FALSE
LOC113218731,13160,7513,NA,FALSE
LOC113218732,2269,869,NA,FALSE
LOC113218733,3261,133,NA,FALSE
LOC113218734,1723,529,NA,FALSE
LOC113218735,840,472,6.48,FALSE
LOC113218736,966,342,28.84,FALSE
LOC113218737,3609,821,29.16,FALSE
LOC113218738,10758,8594,32,FALSE
LOC113218739,1485,275,NA,FALSE
LOC113218740,6837,72,NA,FALSE
LOC113218741,3474,1359,NA,FALSE
LOC113218742,2162,615,NA,FALSE
LOC113218743,7213,331,NA,FALSE
LOC113218744,983,83,NA,FALSE
LOC113218745,6562,4352,29.95666667,FALSE
LOC113218746,2621,1043,30.04,FALSE
LOC113218747,1455,74,NA,FALSE
LOC113218748,11755,426,NA,FALSE
LOC113218749,8979,3539,NA,FALSE
LOC113218750,3867,238,NA,FALSE
LOC113218751,782,273,9.52,FALSE
LOC113218752,28571,24918,NA,FALSE
LOC113218753,118,NA,NA,FALSE
LOC113218754,214,NA,NA,FALSE
LOC113218755,214,NA,NA,FALSE
LOC113218756,137,NA,NA,FALSE
LOC113218757,1280,428,7.21,FALSE
LOC113218759,1365,522,11.24,FALSE
LOC113218760,1787,917,6.36,FALSE
LOC113218761,8473,2456,NA,FALSE
LOC113218762,586,144,0,FALSE
LOC113218763,337,NA,2.2,FALSE
LOC113218764,813,153,NA,FALSE
LOC113218765,1381,302,27.11,FALSE
LOC113218766,23621,99,NA,FALSE
LOC113218767,455,198,17.4,FALSE
LOC113218768,1004,505,NA,FALSE
LOC113218769,6284,676,NA,FALSE
LOC113218770,5942,712,NA,FALSE
LOC113218771,881,72,27.44,FALSE
LOC113218772,616,75,34.73,FALSE
LOC113218773,1309,624,NA,FALSE
LOC113218774,2022,281,25.05,FALSE
LOC113218775,1642,518,32.35,FALSE
LOC113218776,1371,1122,NA,FALSE
LOC113218777,2780,1132,NA,FALSE
LOC113218778,6438,3077,NA,FALSE
LOC113218779,1149,160,17.38,FALSE
LOC113218780,5732,4848,NA,FALSE
LOC113218781,761,263,30.02,FALSE
LOC113218782,299,79,NA,FALSE
LOC113218783,1582,1254,NA,FALSE
LOC113218784,2282,234,38.11,FALSE
LOC113218785,3044,2136,0,FALSE
LOC113218786,3996,3061,1.7,FALSE
LOC113218787,442,NA,26.18,FALSE
LOC113218788,3154,276,17.17,FALSE
LOC113218789,879,179,16.03,FALSE
LOC113218790,462,NA,6.59,FALSE
LOC113218791,1329,442,32.68,FALSE
LOC113218792,293,NA,7.71,FALSE
LOC113218793,51846,46875,NA,FALSE
LOC113218794,6707,2423,NA,FALSE
LOC113218795,3620,839,NA,FALSE
LOC113218796,2085,1505,NA,FALSE
LOC113218797,1329,135,NA,FALSE
LOC113218798,556,141,NA,FALSE
LOC113218799,6233,5888,NA,FALSE
LOC113218800,10134,2091,4.77,FALSE
LOC113218801,4682,1258,NA,FALSE
LOC113218802,3606,1204,NA,FALSE
LOC113218803,3148,1915,9.57,TRUE
LOC113218804,2722,2317,NA,FALSE
LOC113218805,3352,79,NA,FALSE
LOC113218806,1924,169,NA,FALSE
LOC113218807,3538,360,7.23,FALSE
LOC113218808,1271,85,2.78,FALSE
LOC113218809,38868,37394,44.74,FALSE
LOC113218810,2109,339,NA,FALSE
LOC113218811,3325,674,NA,FALSE
LOC113218812,11828,7362,39.12333333,FALSE
LOC113218813,1690,870,0,FALSE
LOC113218814,2069,1453,NA,FALSE
LOC113218815,68,NA,NA,FALSE
LOC113218816,127,NA,NA,FALSE
LOC113218817,107,NA,NA,FALSE
LOC113218818,4209,3572,0,FALSE
LOC113218819,2720,932,NA,FALSE
LOC113218820,1150,713,NA,FALSE
LOC113218821,2984,1141,NA,FALSE
LOC113218822,4830,4386,NA,FALSE
LOC113218823,4375,1786,NA,FALSE
LOC113218824,18474,17090,NA,FALSE
LOC113218825,2446,1498,6.745,FALSE
LOC113218826,5732,303,NA,FALSE
LOC113218827,3925,2170,NA,FALSE
LOC113218828,8932,1894,NA,FALSE
LOC113218829,744,154,17.13,FALSE
LOC113218830,2554,713,13.92,FALSE
LOC113218831,2630,NA,15.96,FALSE
LOC113218832,2393,760,NA,FALSE
LOC113218833,778,248,14.9,FALSE
LOC113218834,1185,656,12.83,FALSE
LOC113218835,1565,1252,NA,FALSE
LOC113218836,1179,432,NA,FALSE
LOC113218837,72762,72141,NA,FALSE
LOC113218838,20437,18368,NA,FALSE
LOC113218839,2187,927,NA,FALSE
LOC113218840,1157,170,2.1,FALSE
LOC113218841,4879,4204,NA,FALSE
LOC113218842,2380,97,NA,FALSE
LOC113218843,1483,163,NA,TRUE
LOC113218844,22657,21471,NA,FALSE
LOC113218845,1136,368,4.11,FALSE
LOC113218846,3171,851,NA,FALSE
LOC113218847,8833,7853,NA,FALSE
LOC113218848,20765,18523,18.4,FALSE
LOC113218849,690,171,6.38,FALSE
LOC113218850,1814,380,25.06,FALSE
LOC113218851,3136,1624,NA,FALSE
LOC113218852,828,289,NA,FALSE
LOC113218853,1628,76,NA,FALSE
LOC113218854,638,86,NA,FALSE
LOC113218855,1066,326,NA,FALSE
LOC113218856,5575,4320,NA,FALSE
LOC113218857,1970,718,NA,FALSE
LOC113218858,4114,2056,NA,FALSE
LOC113218859,4871,1970,NA,FALSE
LOC113218860,4171,1681,NA,FALSE
LOC113218861,2398,367,NA,FALSE
LOC113218862,178427,176796,NA,TRUE
LOC113218863,1479,805,7.82,FALSE
LOC113218864,1038,374,6.41,FALSE
LOC113218865,17828,12510,16.07,FALSE
LOC113218866,2675,130,9.81,FALSE
LOC113218867,2270,705,7.87,FALSE
LOC113218868,33285,31405,NA,FALSE
LOC113218869,11644,8598,NA,FALSE
LOC113218870,2601,74,NA,FALSE
LOC113218871,3667,59,NA,FALSE
LOC113218872,840,170,NA,FALSE
LOC113218873,3206,822,1.98,FALSE
LOC113218874,9756,2,18.23,TRUE
LOC113218875,2064,514,NA,FALSE
LOC113218876,7930,6024,19.14,FALSE
LOC113218877,4326,1414,NA,FALSE
LOC113218878,2147,669,NA,FALSE
LOC113218879,397,NA,14.58,FALSE
LOC113218880,18341,16841,NA,FALSE
LOC113218881,854,574,NA,FALSE
LOC113218882,5251,1495,NA,FALSE
LOC113218883,4247,294,NA,FALSE
LOC113218884,2522,238,NA,FALSE
LOC113218885,1969,639,NA,FALSE
LOC113218886,5325,100,NA,FALSE
LOC113218887,6515,4492,NA,FALSE
LOC113218888,5177,3947,NA,FALSE
LOC113218889,1127,276,NA,FALSE
LOC113218890,3447,123,NA,FALSE
LOC113218891,39940,38166,NA,FALSE
LOC113218892,1053,498,7.62,FALSE
LOC113218893,8515,8333,NA,FALSE
LOC113218894,9152,3189,NA,TRUE
LOC113218895,472,NA,7.17,FALSE
LOC113218896,4314,1163,NA,FALSE
LOC113218897,2608,122,NA,FALSE
LOC113218898,16868,13482,NA,FALSE
LOC113218899,3548,308,NA,FALSE
LOC113218900,2623,1395,4.57,FALSE
LOC113218901,1185,404,NA,FALSE
LOC113218902,9604,8921,7.71,FALSE
LOC113218903,3582,1768,6.97,FALSE
LOC113218904,1152,694,NA,FALSE
LOC113218905,25147,22513,NA,FALSE
LOC113218906,1518,427,8.99,FALSE
LOC113218907,2055,124,39.38,FALSE
LOC113218908,1223,577,NA,FALSE
LOC113218909,8080,7562,NA,FALSE
LOC113218910,6712,5397,NA,TRUE
LOC113218911,4506,934,NA,FALSE
LOC113218912,897,77,15.09,FALSE
LOC113218913,80,NA,NA,FALSE
LOC113218914,67,NA,NA,FALSE
LOC113218915,123,NA,NA,FALSE
LOC113218917,1362,926,NA,FALSE
LOC113218918,2119,444,15.47,FALSE
LOC113218919,2160,868,23.54,FALSE
LOC113218920,12076,5498,NA,FALSE
LOC113218921,455,203,NA,FALSE
LOC113218922,1883,199,NA,FALSE
LOC113218923,11530,9572,NA,FALSE
LOC113218924,2570,1242,NA,FALSE
LOC113218925,8303,7197,13.95,FALSE
LOC113218926,1954,487,NA,FALSE
LOC113218927,4542,1504,NA,FALSE
LOC113218928,1318,343,NA,FALSE
LOC113218929,1678,505,11.21,FALSE
LOC113218930,567,276,NA,FALSE
LOC113218931,1263,619,NA,TRUE
LOC113218932,2674,1855,25.72,FALSE
LOC113218934,1752,307,15.76,FALSE
LOC113218935,1000,584,13.12,FALSE
LOC113218937,2408,NA,10.18,FALSE
LOC113218938,1624,298,NA,FALSE
LOC113218939,2363,891,19.7,FALSE
LOC113218940,1070,550,NA,FALSE
LOC113218941,18817,16123,NA,FALSE
LOC113218942,1755,267,NA,FALSE
LOC113218943,951,169,11.72,FALSE
LOC113218944,14560,11386,NA,FALSE
LOC113218945,201837,196012,NA,FALSE
LOC113218946,13361,11870,NA,FALSE
LOC113218947,1254,106,NA,FALSE
LOC113218948,1574,225,NA,FALSE
LOC113218949,3861,1064,NA,FALSE
LOC113218950,721,79,11.48,FALSE
LOC113218951,2156,693,9.91,FALSE
LOC113218952,8350,2585,NA,FALSE
LOC113218953,16422,15645,NA,FALSE
LOC113218954,3521,2511,NA,FALSE
LOC113218955,2433,758,NA,FALSE
LOC113218956,558,69,15.1,FALSE
LOC113218957,1732,559,13.18,FALSE
LOC113218958,1838,677,12.88,FALSE
LOC113218959,1556,389,14.86,FALSE
LOC113218960,2234,108,NA,FALSE
LOC113218961,7971,5821,NA,FALSE
LOC113218962,2058,735,NA,FALSE
LOC113218963,1614,546,NA,FALSE
LOC113218964,2052,165,NA,FALSE
LOC113218965,3102,1026,5.82,FALSE
LOC113218966,963,553,NA,FALSE
LOC113218967,742,NA,8.53,FALSE
LOC113218968,190,NA,NA,FALSE
LOC113218969,175,NA,NA,FALSE
LOC113218970,174,NA,NA,FALSE
LOC113218971,171,NA,NA,FALSE
LOC113218972,171,NA,NA,FALSE
LOC113218974,66663,57185,NA,FALSE
LOC113218975,42454,42025,NA,FALSE
LOC113218976,4287,84,NA,FALSE
LOC113218977,615,131,NA,FALSE
LOC113218978,4365,1679,NA,FALSE
LOC113218979,10593,10123,NA,FALSE
LOC113218980,26464,23097,NA,FALSE
LOC113218982,3370,NA,14.32,FALSE
LOC113218983,2965,2124,2.21,FALSE
LOC113218984,1995,191,NA,FALSE
LOC113218985,28482,27866,NA,FALSE
LOC113218987,2239,580,8.58,FALSE
LOC113218988,765,102,18.14,FALSE
LOC113218989,2112,128,NA,FALSE
LOC113218990,2190,124,55.1,FALSE
LOC113218991,8005,6866,2.21,FALSE
LOC113218992,3600,319,NA,FALSE
LOC113218993,562,NA,43.17,FALSE
LOC113218994,837,306,NA,FALSE
LOC113218995,1606,259,NA,FALSE
LOC113218996,1946,1055,NA,FALSE
LOC113218997,15180,13388,NA,TRUE
LOC113218998,1093,173,NA,FALSE
LOC113218999,1065,156,NA,FALSE
LOC113219000,2878,863,17.83,FALSE
LOC113219001,1901,NA,29.75,FALSE
LOC113219002,2781,1678,10.6,FALSE
LOC113219003,4087,1437,2.21,FALSE
LOC113219004,2601,1159,21.64,FALSE
LOC113219005,1622,1206,2.21,FALSE
LOC113219006,11900,9696,6.47,FALSE
LOC113219007,22646,22041,4.43,FALSE
LOC113219008,2624,1332,38.34,FALSE
LOC113219009,848,203,10.16,FALSE
LOC113219010,400,63,5.81,FALSE
LOC113219011,1143,465,18.05,FALSE
LOC113219012,2173,695,18.08,FALSE
LOC113219014,1304,175,60.94,FALSE
LOC113219015,782,83,20.2,FALSE
LOC113219016,1144,74,NA,FALSE
LOC113219017,45141,44887,NA,FALSE
LOC113219018,1152,115,NA,FALSE
LOC113219019,9247,8633,NA,FALSE
LOC113219020,4743,423,NA,FALSE
LOC113219021,118,NA,NA,FALSE
LOC113219022,90,NA,NA,FALSE
LOC113219023,118,NA,NA,FALSE
LOC113219024,118,NA,NA,FALSE
LOC113219025,83,NA,NA,FALSE
LOC113219026,82,NA,NA,FALSE
LOC113219027,55632,53122,NA,FALSE
LOC113219028,2461,1330,10.32,FALSE
LOC113219029,644,284,0,FALSE
LOC113219030,2089,1522,NA,FALSE
LOC113219031,2821,1491,NA,FALSE
LOC113219032,3607,2399,NA,FALSE
LOC113219033,802,189,NA,FALSE
LOC113219034,6208,NA,8.17,FALSE
LOC113219035,910,70,NA,FALSE
LOC113219036,1033,321,NA,FALSE
LOC113219037,1098,146,NA,FALSE
